"SNDB_record_number","SNDB_study_number","notes","latitude","longitude","elevation_m","MAT","MAP","climate_type","biome_name","treatment","treatment_level","lyr_top","lyr_btm","horizon","soil_type","ecosystem","wetland_type","plant_species","year_sampled","fraction_scheme","aggregate_size","gluN","murA","galN","manN","microbial_necromass_C","fungal_necromass_C","bacterial_necromass_C","bacterial_biomass_C","fungal_biomass_C","microbial_biomass_C","microbial_biomass_N","SOC","soil_C","soil_N","pH","pH_method","clay","silt","sand"
"3497","199",,55.467,9.117,"63",8,700.94,"temperate","Temperate Broadleaf & Mixed Forests","amendment","P","0","20",,"Orthic Luvisol","cropland",,,"2019","bulk soil",,359.36,18.79,183.37,59.81,3838.5,2993,845.5,,,"94.43","19.1","14.1",,"1.1","5.88","CaCl2","10","23","67"
"3498","199",,55.467,9.117,"63",8,700.94,"temperate","Temperate Broadleaf & Mixed Forests","amendment","P","0","20",,"Orthic Luvisol","cropland",,,"2019","bulk soil",,336.1,17.16,174.2,65.73,3576.8,2804.6,772.2,,,"119.63","24.42","9.7",,"0.8","5.98","CaCl2","10","23","67"
"3499","199",,55.467,9.117,"63",8,700.94,"temperate","Temperate Broadleaf & Mixed Forests","amendment","K","0","20",,"Orthic Luvisol","cropland",,,"2019","bulk soil",,338.52,18.7,196.34,40.68,3648.1,2806.6,841.5,,,"119","25.33","11",,"0.8","6.18","CaCl2","10","23","67"
"3500","199",,55.467,9.117,"63",8,700.94,"temperate","Temperate Broadleaf & Mixed Forests","amendment","K","0","20",,"Orthic Luvisol","cropland",,,"2019","bulk soil",,258.23,13.3,140.24,40.78,2751.8,2153.3,598.5,,,"106.07","23.58","10.7",,"0.7","5.92","CaCl2","10","23","67"
"3501","199",,55.467,9.117,"63",8,700.94,"temperate","Temperate Broadleaf & Mixed Forests","amendment","K","0","20",,"Orthic Luvisol","cropland",,,"2019","bulk soil",,289.02,15.12,160.61,40.52,3087.5,2407.1,680.4,,,"84.63","17.79","11.3",,"0.9","5.46","CaCl2","10","23","67"
"3502","199",,55.467,9.117,"63",8,700.94,"temperate","Temperate Broadleaf & Mixed Forests","amendment","K","0","20",,"Orthic Luvisol","cropland",,,"2019","bulk soil",,338.5,17.97,192.56,42.16,3624.4,2815.8,808.6,,,"149.93","35.93","8.4",,"0.7","6.02","CaCl2","10","23","67"
"3503","199",,55.467,9.117,"63",8,700.94,"temperate","Temperate Broadleaf & Mixed Forests","amendment","NP","0","20",,"Orthic Luvisol","cropland",,,"2019","bulk soil",,278.79,15.41,171.66,41.61,3004.8,2311.3,693.5,,,"16.3","8.52","6.4",,"0.3","5.51","CaCl2","10","23","67"
"3504","199",,55.467,9.117,"63",8,700.94,"temperate","Temperate Broadleaf & Mixed Forests","amendment","NP","0","20",,"Orthic Luvisol","cropland",,,"2019","bulk soil",,266.59,15.59,157.56,41.8,2900.7,2199.2,701.5,,,"83.15","16.47","9.9",,"0.8","5.98","CaCl2","10","23","67"
"3505","199",,55.467,9.117,"63",8,700.94,"temperate","Temperate Broadleaf & Mixed Forests","amendment","NP","0","20",,"Orthic Luvisol","cropland",,,"2019","bulk soil",,291.34,15.58,175.38,41.83,3123.2,2422.1,701.1,,,"100.15","22.24","10.8",,"0.8","5.19","CaCl2","10","23","67"
"3506","199",,55.467,9.117,"63",8,700.94,"temperate","Temperate Broadleaf & Mixed Forests","amendment","NP","0","20",,"Orthic Luvisol","cropland",,,"2019","bulk soil",,327.61,17.19,182.38,55.9,3501.4,2727.8,773.6,,,"133.7","27.67","11.1",,"1","5.74","CaCl2","10","23","67"
"3507","199",,55.467,9.117,"63",8,700.94,"temperate","Temperate Broadleaf & Mixed Forests","amendment","NK","0","20",,"Orthic Luvisol","cropland",,,"2019","bulk soil",,410.01,20.4,201.15,79.3,4346.2,3428.2,918,,,"57.77","18.56","11.9",,"1","4.7","CaCl2","10","23","67"
"3508","199",,55.467,9.117,"63",8,700.94,"temperate","Temperate Broadleaf & Mixed Forests","amendment","NK","0","20",,"Orthic Luvisol","cropland",,,"2019","bulk soil",,349.36,17.72,161.39,,3714.2,2916.8,797.4,,,"88.53","17.93","14.5",,"1.1","5.12","CaCl2","10","23","67"
"3509","199",,55.467,9.117,"63",8,700.94,"temperate","Temperate Broadleaf & Mixed Forests","amendment","NK","0","20",,"Orthic Luvisol","cropland",,,"2019","bulk soil",,383.89,20.41,175.77,,4111.5,3193,918.5,,,"41.62","10.57","11.6",,"1.1","4.69","CaCl2","10","23","67"
"3510","199",,55.467,9.117,"63",8,700.94,"temperate","Temperate Broadleaf & Mixed Forests","amendment","NK","0","20",,"Orthic Luvisol","cropland",,,"2019","bulk soil",,355.17,18.55,168.27,,3793.2,2958.4,834.8,,,"117.01","25.97","16.6",,"1.5","6.14","CaCl2","10","23","67"
"3511","199",,55.467,9.117,"63",8,700.94,"temperate","Temperate Broadleaf & Mixed Forests","amendment","PK","0","20",,"Orthic Luvisol","cropland",,,"2019","bulk soil",,413.02,23.2,211.5,,4463.4,3419.4,1044,,,"102.64","20.87","7.9",,"0.5","5.44","CaCl2","10","23","67"
"3512","199",,55.467,9.117,"63",8,700.94,"temperate","Temperate Broadleaf & Mixed Forests","amendment","PK","0","20",,"Orthic Luvisol","cropland",,,"2019","bulk soil",,330.83,18.49,170.21,,3572.1,2740.1,832,,,"87.25","18.73","8.9",,"0.8","5.35","CaCl2","10","23","67"
"3513","199",,55.467,9.117,"63",8,700.94,"temperate","Temperate Broadleaf & Mixed Forests","amendment","PK","0","20",,"Orthic Luvisol","cropland",,,"2019","bulk soil",,357.57,20.47,189.63,,3876.5,2955.4,921.1,,,"127.99","25.49","9.2",,"0.7","5.36","CaCl2","10","23","67"
"3514","199",,55.467,9.117,"63",8,700.94,"temperate","Temperate Broadleaf & Mixed Forests","amendment","PK","0","20",,"Orthic Luvisol","cropland",,,"2019","bulk soil",,324.47,18.37,166.13,,3511.1,2684.4,826.7,,,"102.91","20.76","10.5",,"0.9","5.53","CaCl2","10","23","67"
"3515","199",,55.467,9.117,"63",8,700.94,"temperate","Temperate Broadleaf & Mixed Forests","amendment","NPK","0","20",,"Orthic Luvisol","cropland",,,"2019","bulk soil",,359.49,19.76,178.9,45.56,3870.9,2981.7,889.2,,,"86.23","19.16","15.7",,"1.5","5.12","CaCl2","10","23","67"
"3516","199",,55.467,9.117,"63",8,700.94,"temperate","Temperate Broadleaf & Mixed Forests","amendment","NPK","0","20",,"Orthic Luvisol","cropland",,,"2019","bulk soil",,307.74,16.55,159.35,,3302,2557.2,744.8,,,"149.68","38.77","14.2",,"1.2","5.38","CaCl2","10","23","67"
"3517","199",,55.467,9.117,"63",8,700.94,"temperate","Temperate Broadleaf & Mixed Forests","amendment","NPK","0","20",,"Orthic Luvisol","cropland",,,"2019","bulk soil",,353.87,19.53,177.16,,3813,2934.1,878.9,,,"87.29","21.33","14.9",,"1.2","5.09","CaCl2","10","23","67"
"3518","199",,55.467,9.117,"63",8,700.94,"temperate","Temperate Broadleaf & Mixed Forests","amendment","NPK","0","20",,"Orthic Luvisol","cropland",,,"2019","bulk soil",,318.55,17.17,158.65,,3419.2,2646.5,772.7,,,"79.78","20.82","12.4",,"1.1","5.25","CaCl2","10","23","67"
"3519","207",,52.94,122.86,,-5.22,413.15,"cold/snow","Temperate Conifer Forests",,,"0","10",,"Histosols","wetland","open peatland","Sphagnum palustre, Sphagnum magellanicum","2015","bulk soil",,7594.94,148.642,,,73135.2,66446.3,6688.9,,,"16500","1310",,,"15.6",,,,,
"3520","207",,52.94,122.86,,-5.22,413.15,"cold/snow","Temperate Conifer Forests",,,"0","10",,"Histosols","forest",,"A. sibirica","2015","bulk soil",,8396.62,182.058,,,81425.1,73232.5,8192.6,,,"22600","2930",,,"18.9",,,,,
"3521","207",,52.94,122.86,,-5.22,413.15,"cold/snow","Temperate Conifer Forests",,,"10","20",,"Histosols","wetland","open peatland","Sphagnum palustre, Sphagnum magellanicum","2015","bulk soil",,8691.98,173.992,,,83823.9,75994.3,7829.6,,,"10200","1070",,,"16.3",,,,,
"3522","207",,52.94,122.86,,-5.22,413.15,"cold/snow","Temperate Conifer Forests",,,"10","20",,"Histosols","forest",,"A. sibirica","2015","bulk soil",,7890.3,157.86,,,76089.9,68986.2,7103.7,,,"13500","1560",,,"19.6",,,,,
"3523","207",,52.94,122.86,,-5.22,413.15,"cold/snow","Temperate Conifer Forests",,,"20","30",,"Histosols","wetland","open peatland","Sphagnum palustre, Sphagnum magellanicum","2015","bulk soil",,6244.73,193.58,,,62428.7,53717.6,8711.1,,,"5600","560",,,"18.6",,,,,
"3524","207",,52.94,122.86,,-5.22,413.15,"cold/snow","Temperate Conifer Forests",,,"20","30",,"Histosols","forest",,"A. sibirica","2015","bulk soil",,6877.64,230.453,,,69310.8,58940.4,10370.4,,,"6800","1000",,,"20.9",,,,,
"3525","221",,39.21,111.26,"1082",7.92,425.61,"arid","Montane Grasslands & Shrublands","amendment","CT","0","20",,,"cropland",,,"2021","bulk soil",,168.263,13.659,,,1953.7,1339,614.7,,,"59","10.7",,,"0.69","8.58",,,,
"3526","221",,39.21,111.26,"1082",7.92,425.61,"arid","Montane Grasslands & Shrublands","amendment","CT","0","20",,,"cropland",,,"2021","aggregate","0.250-2mm",203.466,11.707,,,2207.7,1680.9,526.8,,,"59","10.7",,,"0.69","8.58",,,,
"3527","221",,39.21,111.26,"1082",7.92,425.61,"arid","Montane Grasslands & Shrublands","amendment","CT","0","20",,,"cropland",,,"2021","aggregate","0.053-0.250mm",167.034,17.236,,,2057.6,1282,775.6,,,"59","10.7",,,"0.69","8.58",,,,
"3528","221",,39.21,111.26,"1082",7.92,425.61,"arid","Montane Grasslands & Shrublands","amendment","CT","0","20",,,"cropland",,,"2021","aggregate","<0.053mm",117.997,11.707,,,1438.5,911.7,526.8,,,"59","10.7",,,"0.69","8.58",,,,
"3529","221",,39.21,111.26,"1082",7.92,425.61,"arid","Montane Grasslands & Shrublands","amendment","N","0","20",,,"cropland",,,"2021","bulk soil",,203.629,16.26,,,2355.6,1623.9,731.7,,,"60.1","11",,,"0.73","8.56",,,,
"3530","221",,39.21,111.26,"1082",7.92,425.61,"arid","Montane Grasslands & Shrublands","amendment","N","0","20",,,"cropland",,,"2021","aggregate","0.250-2mm",247.866,13.984,,,2680.6,2051.3,629.3,,,"60.1","11",,,"0.73","8.56",,,,
"3531","221",,39.21,111.26,"1082",7.92,425.61,"arid","Montane Grasslands & Shrublands","amendment","N","0","20",,,"cropland",,,"2021","aggregate","0.053-0.250mm",202.864,20.163,,,2474.2,1566.9,907.3,,,"60.1","11",,,"0.73","8.56",,,,
"3532","221",,39.21,111.26,"1082",7.92,425.61,"arid","Montane Grasslands & Shrublands","amendment","N","0","20",,,"cropland",,,"2021","aggregate","<0.053mm",151.589,15.285,,,1855.9,1168.1,687.8,,,"60.1","11",,,"0.73","8.56",,,,
"3533","221",,39.21,111.26,"1082",7.92,425.61,"arid","Montane Grasslands & Shrublands","amendment","NP","0","20",,,"cropland",,,"2021","bulk soil",,210.888,16.911,,,2441.9,1680.9,761,,,"59.6","11.2",,,"0.75","8.5",,,,
"3534","221",,39.21,111.26,"1082",7.92,425.61,"arid","Montane Grasslands & Shrublands","amendment","NP","0","20",,,"cropland",,,"2021","aggregate","0.250-2mm",251.959,14.634,,,2738.3,2079.8,658.5,,,"59.6","11.2",,,"0.75","8.5",,,,
"3535","221",,39.21,111.26,"1082",7.92,425.61,"arid","Montane Grasslands & Shrublands","amendment","NP","0","20",,,"cropland",,,"2021","aggregate","0.053-0.250mm",213.753,21.138,,,2603.6,1652.4,951.2,,,"59.6","11.2",,,"0.75","8.5",,,,
"3536","221",,39.21,111.26,"1082",7.92,425.61,"arid","Montane Grasslands & Shrublands","amendment","NP","0","20",,,"cropland",,,"2021","aggregate","<0.053mm",171.51,15.935,,,2056.1,1339,717.1,,,"59.6","11.2",,,"0.75","8.5",,,,
"3537","221",,39.21,111.26,"1082",7.92,425.61,"arid","Montane Grasslands & Shrublands","amendment","M","0","20",,,"cropland",,,"2021","bulk soil",,428.327,27.317,,,4733.6,3504.3,1229.3,,,"110.7","17.7",,,"1.17","8.41",,,,
"3538","221",,39.21,111.26,"1082",7.92,425.61,"arid","Montane Grasslands & Shrublands","amendment","M","0","20",,,"cropland",,,"2021","aggregate","0.250-2mm",534.019,23.74,,,5569.7,4501.4,1068.3,,,"110.7","17.7",,,"1.17","8.41",,,,
"3539","221",,39.21,111.26,"1082",7.92,425.61,"arid","Montane Grasslands & Shrublands","amendment","M","0","20",,,"cropland",,,"2021","aggregate","0.053-0.250mm",321.788,32.52,,,3942,2478.6,1463.4,,,"110.7","17.7",,,"1.17","8.41",,,,
"3540","221",,39.21,111.26,"1082",7.92,425.61,"arid","Montane Grasslands & Shrublands","amendment","M","0","20",,,"cropland",,,"2021","aggregate","<0.053mm",255.832,21.789,,,3003.3,2022.8,980.5,,,"110.7","17.7",,,"1.17","8.41",,,,
"3541","221",,39.21,111.26,"1082",7.92,425.61,"arid","Montane Grasslands & Shrublands","amendment","NM","0","20",,,"cropland",,,"2021","bulk soil",,441.453,27.642,,,4862.1,3618.2,1243.9,,,"118.5","18.8",,,"1.16","8.5",,,,
"3542","221",,39.21,111.26,"1082",7.92,425.61,"arid","Montane Grasslands & Shrublands","amendment","NM","0","20",,,"cropland",,,"2021","aggregate","0.250-2mm",555.25,23.089,,,5739.9,4700.9,1039,,,"118.5","18.8",,,"1.16","8.5",,,,
"3543","221",,39.21,111.26,"1082",7.92,425.61,"arid","Montane Grasslands & Shrublands","amendment","NM","0","20",,,"cropland",,,"2021","aggregate","0.053-0.250mm",390.666,36.423,,,4687.4,3048.4,1639,,,"118.5","18.8",,,"1.16","8.5",,,,
"3544","221",,39.21,111.26,"1082",7.92,425.61,"arid","Montane Grasslands & Shrublands","amendment","NM","0","20",,,"cropland",,,"2021","aggregate","<0.053mm",273.052,22.764,,,3189.6,2165.2,1024.4,,,"118.5","18.8",,,"1.16","8.5",,,,
"3545","221",,39.21,111.26,"1082",7.92,425.61,"arid","Montane Grasslands & Shrublands","amendment","NPM","0","20",,,"cropland",,,"2021","bulk soil",,454.579,27.968,,,4990.8,3732.2,1258.6,,,"117","18.7",,,"1.17","8.42",,,,
"3546","221",,39.21,111.26,"1082",7.92,425.61,"arid","Montane Grasslands & Shrublands","amendment","NPM","0","20",,,"cropland",,,"2021","aggregate","0.250-2mm",553.012,23.74,,,5740.7,4672.4,1068.3,,,"117","18.7",,,"1.17","8.42",,,,
"3547","221",,39.21,111.26,"1082",7.92,425.61,"arid","Montane Grasslands & Shrublands","amendment","NPM","0","20",,,"cropland",,,"2021","aggregate","0.053-0.250mm",365.724,34.472,,,4400.2,2849,1551.2,,,"117","18.7",,,"1.17","8.42",,,,
"3548","221",,39.21,111.26,"1082",7.92,425.61,"arid","Montane Grasslands & Shrublands","amendment","NPM","0","20",,,"cropland",,,"2021","aggregate","<0.053mm",277.609,23.74,,,3262,2193.7,1068.3,,,"117","18.7",,,"1.17","8.42",,,,
"3549","221",,39.21,111.26,"1082",7.92,425.61,"arid","Montane Grasslands & Shrublands","amendment","NDM","0","20",,,"cropland",,,"2021","bulk soil",,676.413,34.797,,,7206.9,5641,1565.9,,,"161.4","23.1",,,"1.39","8.38",,,,
"3550","221",,39.21,111.26,"1082",7.92,425.61,"arid","Montane Grasslands & Shrublands","amendment","NDM","0","20",,,"cropland",,,"2021","aggregate","0.250-2mm",828.197,30.244,,,8426.5,7065.5,1361,,,"161.4","23.1",,,"1.39","8.38",,,,
"3551","221",,39.21,111.26,"1082",7.92,425.61,"arid","Montane Grasslands & Shrublands","amendment","NDM","0","20",,,"cropland",,,"2021","aggregate","0.053-0.250mm",454.14,40.976,,,5405.1,3561.2,1843.9,,,"161.4","23.1",,,"1.39","8.38",,,,
"3552","221",,39.21,111.26,"1082",7.92,425.61,"arid","Montane Grasslands & Shrublands","amendment","NDM","0","20",,,"cropland",,,"2021","aggregate","<0.053mm",352.354,27.317,,,4049.8,2820.5,1229.3,,,"161.4","23.1",,,"1.39","8.38",,,,
"3553","221",,39.21,111.26,"1082",7.92,425.61,"arid","Montane Grasslands & Shrublands","amendment","NPDM","0","20",,,"cropland",,,"2021","bulk soil",,684.6,36.098,,,7322.4,5698,1624.4,,,"162.1","23.2",,,"1.34","8.38",,,,
"3554","221",,39.21,111.26,"1082",7.92,425.61,"arid","Montane Grasslands & Shrublands","amendment","NPDM","0","20",,,"cropland",,,"2021","aggregate","0.250-2mm",825.032,30.244,,,8398,7037,1361,,,"162.1","23.2",,,"1.34","8.38",,,,
"3555","221",,39.21,111.26,"1082",7.92,425.61,"arid","Montane Grasslands & Shrublands","amendment","NPDM","0","20",,,"cropland",,,"2021","aggregate","0.053-0.250mm",462.326,42.276,,,5520.6,3618.2,1902.4,,,"162.1","23.2",,,"1.34","8.38",,,,
"3556","221",,39.21,111.26,"1082",7.92,425.61,"arid","Montane Grasslands & Shrublands","amendment","NPDM","0","20",,,"cropland",,,"2021","aggregate","<0.053mm",365.097,29.594,,,4237.7,2906,1331.7,,,"162.1","23.2",,,"1.34","8.38",,,,
"3557",,,36.08,109.13,,9.51,559.34,"cold/snow","Temperate Broadleaf & Mixed Forests",,,,,,,,,,,,,4730.899,164.312,,,47862.8,40468.8,7394,,,"3600.877","501.719",,,"6.736","7.8",,"11.7",,
"3558",,,36.08,109.13,,9.51,559.34,"cold/snow","Temperate Broadleaf & Mixed Forests",,,,,,,,,,,,,4718.647,153.93,,,47418.7,40491.8,6926.9,,,"3250.914","705.652",,,"6.998","7.8",,"11.7",,
"3559",,,36.08,109.13,,9.51,559.34,"cold/snow","Temperate Broadleaf & Mixed Forests",,,,,,,,,,,,,4724.773,159.121,,,47640.7,40480.3,7160.4,,,"2542.943","728.576",,,"6.867","7.8",,"11.7",,
"3560",,,36.08,109.13,,9.51,559.34,"cold/snow","Temperate Broadleaf & Mixed Forests",,,,,,,,,,,,,3823.683,128.885,,,38558.4,32758.6,5799.8,,,"2208.104","841.36",,,"5.506","7.8",,"11.7",,
"3561",,,36.08,109.13,,9.51,559.34,"cold/snow","Temperate Broadleaf & Mixed Forests",,,,,,,,,,,,,4008.059,133.655,,,40371.3,34356.8,6014.5,,,"2405.448","678.613",,,"5.615","7.8",,"11.7",,
"3562",,,36.08,109.13,,9.51,559.34,"cold/snow","Temperate Broadleaf & Mixed Forests",,,,,,,,,,,,,3915.871,131.27,,,39464.9,33557.7,5907.2,,,"2512.525","674.229",,,"5.56","7.8",,"11.7",,
"3563",,,36.08,109.13,,9.51,559.34,"cold/snow","Temperate Broadleaf & Mixed Forests",,,,,,,,,,,,,5316.403,132.984,,,52124.8,46140.5,5984.3,,,"2396.789","616.42",,,"6.622","7.8",,"11.7",,
"3564",,,36.08,109.13,,9.51,559.34,"cold/snow","Temperate Broadleaf & Mixed Forests",,,,,,,,,,,,,5685.313,149.244,,,55968,49252,6716,,,"1220.832","737.666",,,"6.751","7.8",,"11.7",,
"3565",,,36.08,109.13,,9.51,559.34,"cold/snow","Temperate Broadleaf & Mixed Forests",,,,,,,,,,,,,5500.858,141.114,,,54046.3,47696.2,6350.1,,,"1215.25","646.863",,,"6.686","7.8",,"11.7",,
"3566",,,36.08,109.13,,9.51,559.34,"cold/snow","Temperate Broadleaf & Mixed Forests",,,,,,,,,,,,,1110.452,32.913,,,11052.7,9571.6,1481.1,,,"776.91","213.752",,,"1.983","8.2",,"11.7",,
"3567",,,36.08,109.13,,9.51,559.34,"cold/snow","Temperate Broadleaf & Mixed Forests",,,,,,,,,,,,,1163.138,38.136,,,11694.8,9978.7,1716.1,,,"679.526","176.089",,,"1.988","8.2",,"11.7",,
"3568",,,36.08,109.13,,9.51,559.34,"cold/snow","Temperate Broadleaf & Mixed Forests",,,,,,,,,,,,,1136.795,35.525,,,11373.7,9775.1,1598.6,,,"633.823","197.841",,,"1.985","8.2",,"11.7",,
"3569",,,36.08,109.13,,9.51,559.34,"cold/snow","Temperate Broadleaf & Mixed Forests",,,,,,,,,,,,,1117.094,32.125,,,11087.1,9641.5,1445.6,,,"650.46","172.753",,,"1.795","8.2",,"11.7",,
"3570",,,36.08,109.13,,9.51,559.34,"cold/snow","Temperate Broadleaf & Mixed Forests",,,,,,,,,,,,,1114.91,32.559,,,11081.4,9616.2,1465.2,,,"630.066","190.299",,,"1.833","8.2",,"11.7",,
"3571",,,36.08,109.13,,9.51,559.34,"cold/snow","Temperate Broadleaf & Mixed Forests",,,,,,,,,,,,,1116.002,32.342,,,11084.2,9628.8,1455.4,,,"657.549","180.169",,,"1.814","8.2",,"11.7",,
"3572",,,36.08,109.13,,9.51,559.34,"cold/snow","Temperate Broadleaf & Mixed Forests",,,,,,,,,,,,,1858.27,48.871,,,18296.3,16097.1,2199.2,,,"1100.054","273.041",,,"2.775","8.2",,"11.7",,
"3573",,,36.08,109.13,,9.51,559.34,"cold/snow","Temperate Broadleaf & Mixed Forests",,,,,,,,,,,,,1882.911,53.755,,,18675.1,16256.1,2419,,,"1021.119","323.483",,,"2.769","8.2",,"11.7",,
"3574",,,36.08,109.13,,9.51,559.34,"cold/snow","Temperate Broadleaf & Mixed Forests",,,,,,,,,,,,,1870.591,51.313,,,18485.7,16176.6,2309.1,,,"1089.618","276.512",,,"2.772","8.2",,"11.7",,
"3575",,,36.08,109.13,,9.51,559.34,"cold/snow","Temperate Broadleaf & Mixed Forests",,,,,,,,,,,,,500.855,12.687,,,4915.7,4344.8,570.9,,,"257.841","84.452",,,"1.263","8.4",,"11.7",,
"3576",,,36.08,109.13,,9.51,559.34,"cold/snow","Temperate Broadleaf & Mixed Forests",,,,,,,,,,,,,500.492,13.012,,,4922.9,4337.4,585.5,,,"274.543","75.332",,,"1.255","8.4",,"11.7",,
"3577",,,36.08,109.13,,9.51,559.34,"cold/snow","Temperate Broadleaf & Mixed Forests",,,,,,,,,,,,,500.674,12.85,,,4919.3,4341.1,578.2,,,"313.891","64.263",,,"1.259","8.4",,"11.7",,
"3578",,,36.08,109.13,,9.51,559.34,"cold/snow","Temperate Broadleaf & Mixed Forests",,,,,,,,,,,,,441.519,10.803,,,4321.1,3835,486.1,,,"260.257","82.345",,,"1.068","8.4",,"11.7",,
"3579",,,36.08,109.13,,9.51,559.34,"cold/snow","Temperate Broadleaf & Mixed Forests",,,,,,,,,,,,,450.859,8.839,,,4342.1,3944.3,397.8,,,"210.224","73.839",,,"1.063","8.4",,"11.7",,
"3580",,,36.08,109.13,,9.51,559.34,"cold/snow","Temperate Broadleaf & Mixed Forests",,,,,,,,,,,,,446.189,9.821,,,4331.5,3889.6,441.9,,,"242.681","83.883",,,"1.065","8.4",,"11.7",,
"3581",,,36.08,109.13,,9.51,559.34,"cold/snow","Temperate Broadleaf & Mixed Forests",,,,,,,,,,,,,474.584,6.422,,,4477.8,4188.8,289,,,"326.329","107.216",,,"1.047","8.4",,"11.7",,
"3582",,,36.08,109.13,,9.51,559.34,"cold/snow","Temperate Broadleaf & Mixed Forests",,,,,,,,,,,,,470.869,6.65,,,4451.7,4152.5,299.2,,,"349.123","111.536",,,"1.038","8.4",,"11.7",,
"3583",,,36.08,109.13,,9.51,559.34,"cold/snow","Temperate Broadleaf & Mixed Forests",,,,,,,,,,,,,472.726,6.536,,,4464.7,4170.6,294.1,,,"303.512","96.107",,,"1.043","8.4",,"11.7",,
"3584","211",,23.17,112.51,,21.99,1715.28,"temperate","Tropical & Subtropical Moist Broadleaf Forests",,,"0","20",,"Ultisols","forest",,,"2017","bulk soil",,1383.84,138.33,,,16903.7,10678.8,6224.9,,,"456.057","63.879",,,"2.374","3.7",,,,
"3585","211",,23.17,112.51,,21.99,1715.28,"temperate","Tropical & Subtropical Moist Broadleaf Forests",,,"0","20",,"Ultisols","forest",,,"2017","bulk soil",,979.798,73.333,,,11176.8,7876.8,3300,,,"456.057","63.879",,,"1.727","3.8",,,,
"3586","211",,23.17,112.51,,21.99,1715.28,"temperate","Tropical & Subtropical Moist Broadleaf Forests",,,"0","20",,"Ultisols","forest",,,"2017","bulk soil",,939.394,86.667,,,11242,7342,3900,,,"456.057","63.879",,,"1.986","3.77",,,,
"3587","211",,23.17,112.51,,21.99,1715.28,"temperate","Tropical & Subtropical Moist Broadleaf Forests",,,"0","20",,"Ultisols","forest",,,"2017","bulk soil",,1060.61,103.333,,,12869,8219,4650,,,"456.057","63.879",,,"2.201","3.81",,,,
"3588","211",,23.17,112.51,,21.99,1715.28,"temperate","Tropical & Subtropical Moist Broadleaf Forests",,,"0","20",,"Ultisols","forest",,,"2017","bulk soil",,1141.41,93.333,,,13274.6,9074.6,4200,,,"456.057","63.879",,,"2.201","3.84",,,,
"3589","211",,23.17,112.51,,21.99,1715.28,"temperate","Tropical & Subtropical Moist Broadleaf Forests",,,"0","20",,"Ultisols","forest",,,"2017","bulk soil",,1121.21,91.667,,,13039.2,8914.2,4125,,,"456.057","63.879",,,"2.201","3.9",,,,
