SNDB_record_number,SNDB_study_number,notes,Latitude,Longitude,lat_lon_notes,elevation_m,MAT,MAP,ClimateTypes,biome_name,treatment,treatment_level,lyrtop_cm,lyrbot_cm,horizon,soil_type,ecosystem,wetland_type,plant_species,year_sampled,fraction_scheme,aggregate_size,gluN,murA,galN,manN,microbial_necromass_C,fungal_necromass_C,bacterial_necromass_C,bacterial_biomass_C,fungal_biomass_C,microbial_biomass_C,microbial_biomass_N,soc,soil_C,soil_N,pH,pH_method,clay,silt,sand
1212,67,,28.26,116.93,,37,19.68,1752.22,temperate,Temperate Broadleaf & Mixed Forests,fertilizer,NPK+RadishResidue,0,20,,Typic Plinthudult,cropland,,,2014,bulk soil,,286.3,23.6,133.1,,3335.744875,2273.744875,1062,,,132.1,,6.76,,0.82,5.17,water 1:5,41.2,33.2,25.6
1213,67,,28.26,116.93,,37,19.68,1752.22,temperate,Temperate Broadleaf & Mixed Forests,fertilizer,NPK+PigManure,0,20,,Typic Plinthudult,cropland,,,2014,bulk soil,,319.8,23,164,,3617.947124,2582.947124,1035,,,118.5,,8.21,,0.85,5.58,water 1:5,41.2,33.2,25.6
1214,66,,34.85,92.93,,,-4.73,282.44,polar,Montane Grasslands & Shrublands,warming,,0,10,,Gelic Arenosols,grassland,,,,bulk soil,,491.3,56.22,,,6229.899275,3699.999275,2529.9,,,,,16.5,,,,,,,
1215,66,,34.85,92.93,,,-4.73,282.44,polar,Montane Grasslands & Shrublands,warming,,10,20,,Gelic Arenosols,grassland,,,,bulk soil,,439.06,65.56,,,6060.140933,3109.940933,2950.2,,,,,13.5,,,,,,,
1216,66,,34.85,92.93,,,-4.73,282.44,polar,Montane Grasslands & Shrublands,warming,,20,30,,Gelic Arenosols,grassland,,,,bulk soil,,237.36,43.33,,,3529.859256,1580.009256,1949.85,,,,,9.93,,,,,,,
1217,66,,34.85,92.93,,,-4.73,282.44,polar,Montane Grasslands & Shrublands,warming,,30,40,,Gelic Arenosols,grassland,,,,bulk soil,,171.04,32.67,,,2590.122545,1119.972545,1470.15,,,,,7.43,,,,,,,
1218,66,,34.85,92.93,,,-4.73,282.44,polar,Montane Grasslands & Shrublands,warming,,40,50,,Gelic Arenosols,grassland,,,,bulk soil,,131.22,21.11,,,1859.939208,909.9892083,949.95,,,,,5.97,,,,,,,
1219,65,,35.62,-88.85,,109,15.28,1359.66,temperate,Temperate Broadleaf & Mixed Forests,cover crop/tillage,NCNT,0,7.5,,"fine-silty, mixed, thermic, Ultic Hapludalf",cropland,,,,bulk soil,,766.18,29.51,256.87,,7844.747723,6516.797723,1327.95,,,,,,,,5.5,,,,
1220,65,,35.62,-88.85,,109,15.28,1359.66,temperate,Temperate Broadleaf & Mixed Forests,cover crop/tillage,NCNT,0,7.5,,"fine-silty, mixed, thermic, Ultic Hapludalf",cropland,,,,bulk soil,,726.89,29.99,283.61,,7506.575924,6157.025924,1349.55,,,,,,,,5.5,,,,
1221,65,,35.62,-88.85,,109,15.28,1359.66,temperate,Temperate Broadleaf & Mixed Forests,cover crop/tillage,NCNT,0,7.5,,"fine-silty, mixed, thermic, Ultic Hapludalf",cropland,,,,bulk soil,,739.51,34.28,293.93,,7758.134844,6215.534844,1542.6,,,,,,,,5.5,,,,
1222,65,,35.62,-88.85,,109,15.28,1359.66,temperate,Temperate Broadleaf & Mixed Forests,cover crop/tillage,NCCT,0,7.5,,"fine-silty, mixed, thermic, Ultic Hapludalf",cropland,,,,bulk soil,,600.18,30.78,239.29,,6391.59463,5006.49463,1385.1,,,,,,,,5.5,,,,
1223,65,,35.62,-88.85,,109,15.28,1359.66,temperate,Temperate Broadleaf & Mixed Forests,cover crop/tillage,NCCT,0,7.5,,"fine-silty, mixed, thermic, Ultic Hapludalf",cropland,,,,bulk soil,,681.2,28.31,226.06,,7041.332221,5767.382221,1273.95,,,,,,,,5.5,,,,
1224,65,,35.62,-88.85,,109,15.28,1359.66,temperate,Temperate Broadleaf & Mixed Forests,cover crop/tillage,NCCT,0,7.5,,"fine-silty, mixed, thermic, Ultic Hapludalf",cropland,,,,bulk soil,,616.25,30.48,252.95,,6526.575754,5154.975754,1371.6,,,,,,,,5.5,,,,
1225,65,,35.62,-88.85,,109,15.28,1359.66,temperate,Temperate Broadleaf & Mixed Forests,cover crop/tillage,VCNT,0,7.5,,"fine-silty, mixed, thermic, Ultic Hapludalf",cropland,,,,bulk soil,,791.49,30.58,319.46,,8106.952046,6730.852046,1376.1,,,,,,,,5.5,,,,
1226,65,,35.62,-88.85,,109,15.28,1359.66,temperate,Temperate Broadleaf & Mixed Forests,cover crop/tillage,VCNT,0,7.5,,"fine-silty, mixed, thermic, Ultic Hapludalf",cropland,,,,bulk soil,,1202.77,44.55,540.65,,12257.78802,10253.03802,2004.75,,,,,,,,5.5,,,,
1227,65,,35.62,-88.85,,109,15.28,1359.66,temperate,Temperate Broadleaf & Mixed Forests,cover crop/tillage,VCNT,0,7.5,,"fine-silty, mixed, thermic, Ultic Hapludalf",cropland,,,,bulk soil,,869.52,39.37,302.63,,9091.934099,7320.284099,1771.65,,,,,,,,5.5,,,,
1228,65,,35.62,-88.85,,109,15.28,1359.66,temperate,Temperate Broadleaf & Mixed Forests,cover crop/tillage,VCCT,0,7.5,,"fine-silty, mixed, thermic, Ultic Hapludalf",cropland,,,,bulk soil,,879.1,30.01,331.52,,8877.109182,7526.659182,1350.45,,,,,,,,5.5,,,,
1229,65,,35.62,-88.85,,109,15.28,1359.66,temperate,Temperate Broadleaf & Mixed Forests,cover crop/tillage,VCCT,0,7.5,,"fine-silty, mixed, thermic, Ultic Hapludalf",cropland,,,,bulk soil,,866.61,41.59,347.2,,9137.145778,7265.595778,1871.55,,,,,,,,5.5,,,,
1230,65,,35.62,-88.85,,109,15.28,1359.66,temperate,Temperate Broadleaf & Mixed Forests,cover crop/tillage,VCCT,0,7.5,,"fine-silty, mixed, thermic, Ultic Hapludalf",cropland,,,,bulk soil,,917.32,39.87,342.32,,9538.215558,7744.065558,1794.15,,,,,,,,5.5,,,,
1231,65,,35.62,-88.85,,109,15.28,1359.66,temperate,Temperate Broadleaf & Mixed Forests,cover crop/tillage,WCNT,0,7.5,,"fine-silty, mixed, thermic, Ultic Hapludalf",cropland,,,,bulk soil,,761.71,26.14,315.1,,7696.128688,6519.828688,1176.3,,,,,,,,5.5,,,,
1232,65,,35.62,-88.85,,109,15.28,1359.66,temperate,Temperate Broadleaf & Mixed Forests,cover crop/tillage,WCNT,0,7.5,,"fine-silty, mixed, thermic, Ultic Hapludalf",cropland,,,,bulk soil,,783.18,30.84,306.38,,8040.524405,6652.724405,1387.8,,,,,,,,5.5,,,,
1233,65,,35.62,-88.85,,109,15.28,1359.66,temperate,Temperate Broadleaf & Mixed Forests,cover crop/tillage,WCNT,0,7.5,,"fine-silty, mixed, thermic, Ultic Hapludalf",cropland,,,,bulk soil,,783.53,28.6,301.05,,7971.629467,6684.629467,1287,,,,,,,,5.5,,,,
1234,65,,35.62,-88.85,,109,15.28,1359.66,temperate,Temperate Broadleaf & Mixed Forests,cover crop/tillage,WCCT,0,7.5,,"fine-silty, mixed, thermic, Ultic Hapludalf",cropland,,,,bulk soil,,584.57,25.8,196.03,,6090.933296,4929.933296,1161,,,,,,,,5.5,,,,
1235,65,,35.62,-88.85,,109,15.28,1359.66,temperate,Temperate Broadleaf & Mixed Forests,cover crop/tillage,WCCT,0,7.5,,"fine-silty, mixed, thermic, Ultic Hapludalf",cropland,,,,bulk soil,,812.66,29.1,294.5,,8249.880927,6940.380927,1309.5,,,,,,,,5.5,,,,
1236,65,,35.62,-88.85,,109,15.28,1359.66,temperate,Temperate Broadleaf & Mixed Forests,cover crop/tillage,WCCT,0,7.5,,"fine-silty, mixed, thermic, Ultic Hapludalf",cropland,,,,bulk soil,,637.85,29.63,195.54,,6693.637273,5360.287273,1333.35,,,,,,,,5.5,,,,
1237,65,,35.62,-88.85,,109,15.28,1359.66,temperate,Temperate Broadleaf & Mixed Forests,cover crop/tillage,NCNT,0,7.5,,"fine-silty, mixed, thermic, Ultic Hapludalf",cropland,,,,aggregate,2mm,747.1698113,30.46296,299.3421053,,7704.306,6333.4728,1370.8332,,,,,,,,,,,,
1238,65,,35.62,-88.85,,109,15.28,1359.66,temperate,Temperate Broadleaf & Mixed Forests,cover crop/tillage,NCNT,0,7.5,,"fine-silty, mixed, thermic, Ultic Hapludalf",cropland,,,,aggregate,1-2mm,716.2629758,29.50166,283.1125828,,7395.226267,6067.651567,1327.5747,,,,,,,,,,,,
1239,65,,35.62,-88.85,,109,15.28,1359.66,temperate,Temperate Broadleaf & Mixed Forests,cover crop/tillage,NCNT,0,7.5,,"fine-silty, mixed, thermic, Ultic Hapludalf",cropland,,,,aggregate,0.250-1mm,780.5642633,35.03106,267.3267327,,8151.779495,6575.381795,1576.3977,,,,,,,,,,,,
1240,65,,35.62,-88.85,,109,15.28,1359.66,temperate,Temperate Broadleaf & Mixed Forests,cover crop/tillage,NCNT,0,7.5,,"fine-silty, mixed, thermic, Ultic Hapludalf",cropland,,,,aggregate,<0.250mm,710.2040816,31.75385,221.3114754,,7413.133222,5984.209972,1428.92325,,,,,,,,,,,,
1241,65,,35.62,-88.85,,109,15.28,1359.66,temperate,Temperate Broadleaf & Mixed Forests,cover crop/tillage,NCCT,0,7.5,,"fine-silty, mixed, thermic, Ultic Hapludalf",cropland,,,,aggregate,2mm,694.3396226,30.24691358,250,,7221.885618,5860.774507,1361.111111,,,,,,,,,,,,
1242,65,,35.62,-88.85,,109,15.28,1359.66,temperate,Temperate Broadleaf & Mixed Forests,cover crop/tillage,NCCT,0,7.5,,"fine-silty, mixed, thermic, Ultic Hapludalf",cropland,,,,aggregate,1-2mm,588.2352941,22.92358804,200.3311258,,6031.407139,4999.845678,1031.561462,,,,,,,,,,,,
1243,65,,35.62,-88.85,,109,15.28,1359.66,temperate,Temperate Broadleaf & Mixed Forests,cover crop/tillage,NCCT,0,7.5,,"fine-silty, mixed, thermic, Ultic Hapludalf",cropland,,,,aggregate,0.250-1mm,427.8996865,28.13664596,227.7227723,,4756.053828,3489.90476,1266.149068,,,,,,,,,,,,
1244,65,,35.62,-88.85,,109,15.28,1359.66,temperate,Temperate Broadleaf & Mixed Forests,cover crop/tillage,NCCT,0,7.5,,"fine-silty, mixed, thermic, Ultic Hapludalf",cropland,,,,aggregate,<0.250mm,628.5714286,35.07692308,191.8032787,,6785.319074,5206.857535,1578.461539,,,,,,,,,,,,
1245,65,,35.62,-88.85,,109,15.28,1359.66,temperate,Temperate Broadleaf & Mixed Forests,cover crop/tillage,VCNT,0,7.5,,"fine-silty, mixed, thermic, Ultic Hapludalf",cropland,,,,aggregate,2mm,1011.320755,49.69135802,407.8947368,,10700.10589,8463.994779,2236.111111,,,,,,,,,,,,
1246,65,,35.62,-88.85,,109,15.28,1359.66,temperate,Temperate Broadleaf & Mixed Forests,cover crop/tillage,VCNT,0,7.5,,"fine-silty, mixed, thermic, Ultic Hapludalf",cropland,,,,aggregate,1-2mm,633.2179931,26.51162791,231.7880795,,6551.653264,5358.630008,1193.023256,,,,,,,,,,,,
1247,65,,35.62,-88.85,,109,15.28,1359.66,temperate,Temperate Broadleaf & Mixed Forests,cover crop/tillage,VCNT,0,7.5,,"fine-silty, mixed, thermic, Ultic Hapludalf",cropland,,,,aggregate,0.250-1mm,832.2884013,38.38509317,272.2772277,,8725.172233,6997.84304,1727.329193,,,,,,,,,,,,
1248,65,,35.62,-88.85,,109,15.28,1359.66,temperate,Temperate Broadleaf & Mixed Forests,cover crop/tillage,VCNT,0,7.5,,"fine-silty, mixed, thermic, Ultic Hapludalf",cropland,,,,aggregate,<0.250mm,1036.734694,45.04615385,367.2131148,,10779.42802,8752.351095,2027.076923,,,,,,,,,,,,
1249,65,,35.62,-88.85,,109,15.28,1359.66,temperate,Temperate Broadleaf & Mixed Forests,cover crop/tillage,VCCT,0,7.5,,"fine-silty, mixed, thermic, Ultic Hapludalf",cropland,,,,aggregate,2mm,894.3396226,35.86419753,363.4868421,,9202.553864,7588.664975,1613.888889,,,,,,,,,,,,
1250,65,,35.62,-88.85,,109,15.28,1359.66,temperate,Temperate Broadleaf & Mixed Forests,cover crop/tillage,VCCT,0,7.5,,"fine-silty, mixed, thermic, Ultic Hapludalf",cropland,,,,aggregate,1-2mm,712.8027682,43.8538206,215.2317881,,7825.691769,5852.269842,1973.421927,,,,,,,,,,,,
1251,65,,35.62,-88.85,,109,15.28,1359.66,temperate,Temperate Broadleaf & Mixed Forests,cover crop/tillage,VCCT,0,7.5,,"fine-silty, mixed, thermic, Ultic Hapludalf",cropland,,,,aggregate,0.250-1mm,841.69279,41.55279503,275.5775578,,8911.694268,7041.818491,1869.875776,,,,,,,,,,,,
1252,65,,35.62,-88.85,,109,15.28,1359.66,temperate,Temperate Broadleaf & Mixed Forests,cover crop/tillage,VCCT,0,7.5,,"fine-silty, mixed, thermic, Ultic Hapludalf",cropland,,,,aggregate,<0.250mm,930.6122449,47.44615385,293.442623,,9901.516981,7766.440057,2135.076923,,,,,,,,,,,,
1253,65,,35.62,-88.85,,109,15.28,1359.66,temperate,Temperate Broadleaf & Mixed Forests,cover crop/tillage,WCNT,0,7.5,,"fine-silty, mixed, thermic, Ultic Hapludalf",cropland,,,,aggregate,2mm,777.3584906,26.57407407,317.4342105,,7850.926192,6655.092859,1195.833333,,,,,,,,,,,,
1254,65,,35.62,-88.85,,109,15.28,1359.66,temperate,Temperate Broadleaf & Mixed Forests,cover crop/tillage,WCNT,0,7.5,,"fine-silty, mixed, thermic, Ultic Hapludalf",cropland,,,,aggregate,1-2mm,795.8477509,28.30564784,276.4900662,,8073.022001,6799.267848,1273.754153,,,,,,,,,,,,
1255,65,,35.62,-88.85,,109,15.28,1359.66,temperate,Temperate Broadleaf & Mixed Forests,cover crop/tillage,WCNT,0,7.5,,"fine-silty, mixed, thermic, Ultic Hapludalf",cropland,,,,aggregate,0.250-1mm,1090.909091,47.14285714,338.2838284,,11334.43369,9213.005117,2121.428571,,,,,,,,,,,,
1256,65,,35.62,-88.85,,109,15.28,1359.66,temperate,Temperate Broadleaf & Mixed Forests,cover crop/tillage,WCNT,0,7.5,,"fine-silty, mixed, thermic, Ultic Hapludalf",cropland,,,,aggregate,<0.250mm,734.6938776,34.70769231,255.7377049,,7728.545575,6166.699422,1561.846154,,,,,,,,,,,,
1257,65,,35.62,-88.85,,109,15.28,1359.66,temperate,Temperate Broadleaf & Mixed Forests,cover crop/tillage,WCCT,0,7.5,,"fine-silty, mixed, thermic, Ultic Hapludalf",cropland,,,,aggregate,2mm,554.7169811,21.17283951,175.9868421,,5673.43314,4720.655362,952.777778,,,,,,,,,,,,
1258,65,,35.62,-88.85,,109,15.28,1359.66,temperate,Temperate Broadleaf & Mixed Forests,cover crop/tillage,WCCT,0,7.5,,"fine-silty, mixed, thermic, Ultic Hapludalf",cropland,,,,aggregate,1-2mm,425.6055363,40.46511628,235.0993377,,5131.926061,3310.995829,1820.930233,,,,,,,,,,,,
1259,65,,35.62,-88.85,,109,15.28,1359.66,temperate,Temperate Broadleaf & Mixed Forests,cover crop/tillage,WCCT,0,7.5,,"fine-silty, mixed, thermic, Ultic Hapludalf",cropland,,,,aggregate,0.250-1mm,869.9059561,41.92546584,275.5775578,,9177.598943,7290.952981,1886.645963,,,,,,,,,,,,
1260,65,,35.62,-88.85,,109,15.28,1359.66,temperate,Temperate Broadleaf & Mixed Forests,cover crop/tillage,WCCT,0,7.5,,"fine-silty, mixed, thermic, Ultic Hapludalf",cropland,,,,aggregate,<0.250mm,714.2857143,30.83076923,216.3934426,,7420.178945,6032.79433,1387.384615,,,,,,,,,,,,
1261,64,,37.62,101.2,,3220,-2.35,467.23,polar,Montane Grasslands & Shrublands,fertilizer,Control,0,10,,Cambisol,grassland,,,,bulk soil,,3363,186,,,36249.30283,27879.30283,8370,,,,,,66.7,6.75,4.34,,,,
1262,64,,37.62,101.2,,3220,-2.35,467.23,polar,Montane Grasslands & Shrublands,fertilizer,N,0,10,,Cambisol,grassland,,,,bulk soil,,3742,174,,,39274.34781,31444.34781,7830,,,,,,59.9,6.08,7.21,,,,
1263,64,,37.62,101.2,,3220,-2.35,467.23,polar,Montane Grasslands & Shrublands,fertilizer,P,0,10,,Cambisol,grassland,,,,bulk soil,,3569,153,,,37041.92652,30156.92652,6885,,,,,,57.8,5.93,7.11,,,,
1264,64,,37.62,101.2,,3220,-2.35,467.23,polar,Montane Grasslands & Shrublands,fertilizer,NP,0,10,,Cambisol,grassland,,,,bulk soil,,4054,159,,,41599.90403,34444.90403,7155,,,,,,61.7,6.1,7.57,,,,
1265,63,,46.73,-71.52,,40,4.33,1127.82,snow,Temperate Broadleaf & Mixed Forests,tillage,Minimum,0,10,,"mixed, frigid Typic Dystrudept",cropland,,,2015,bulk soil,,142,13,,,1696.11794,1111.11794,585,302,,,,21,,,,,17,15,68
1266,63,,46.73,-71.52,,40,4.33,1127.82,snow,Temperate Broadleaf & Mixed Forests,tillage,Inversion,0,10,,"mixed, frigid Typic Dystrudept",cropland,,,2015,bulk soil,,113,10,,,1338.629184,888.6291844,450,196,,,,18,,,,,17,15,68
1267,63,,46.73,-71.52,,40,4.33,1127.82,snow,Temperate Broadleaf & Mixed Forests,Residues,Retained,0,10,,"mixed, frigid Typic Dystrudept",cropland,,,2015,bulk soil,,136,12,,,1609.955021,1069.955021,540,265,,,,20,,,,,17,15,68
1268,63,,46.73,-71.52,,40,4.33,1127.82,snow,Temperate Broadleaf & Mixed Forests,Residues,Harvested,0,10,,"mixed, frigid Typic Dystrudept",cropland,,,2015,bulk soil,,120,11,,,1433.792103,938.7921029,495,232,,,,19,,,,,17,15,68
1269,63,,46.73,-71.52,,40,4.33,1127.82,snow,Temperate Broadleaf & Mixed Forests,Fertilizer,Poultry,0,10,,"mixed, frigid Typic Dystrudept",cropland,,,2015,bulk soil,,128,12,,,1537.955021,997.9550213,540,263,,,,19,,,,,17,15,68
1270,63,,46.73,-71.52,,40,4.33,1127.82,snow,Temperate Broadleaf & Mixed Forests,Fertilizer,Liquid dairy,0,10,,"mixed, frigid Typic Dystrudept",cropland,,,2015,bulk soil,,125,11,,,1478.792103,983.7921029,495,276,,,,20,,,,,17,15,68
1271,63,,46.73,-71.52,,40,4.33,1127.82,snow,Temperate Broadleaf & Mixed Forests,Fertilizer,Liquid swine,0,10,,"mixed, frigid Typic Dystrudept",cropland,,,2015,bulk soil,,134,12,,,1591.955021,1051.955021,540,266,,,,20,,,,,17,15,68
1272,63,,46.73,-71.52,,40,4.33,1127.82,snow,Temperate Broadleaf & Mixed Forests,Fertilizer,NPK,0,10,,"mixed, frigid Typic Dystrudept",cropland,,,2015,bulk soil,,123,11,,,1460.792103,965.7921029,495,214,,,,19,,,,,17,15,68
1273,63,,46.73,-71.52,,40,4.33,1127.82,snow,Temperate Broadleaf & Mixed Forests,Fertilizer,PK,0,10,,"mixed, frigid Typic Dystrudept",cropland,,,2015,bulk soil,,128,12,,,1537.955021,997.9550213,540,225,,,,19,,,,,17,15,68
1274,63,,46.73,-71.52,,40,4.33,1127.82,snow,Temperate Broadleaf & Mixed Forests,tillage,Minimum,0,10,,"mixed, frigid Dystric Eutrudept",cropland,,,2015,bulk soil,,278,33,,,3563.376309,2078.376309,1485,630,,,,39,,,,,43.2,40.5,16.3
1275,63,,46.73,-71.52,,40,4.33,1127.82,snow,Temperate Broadleaf & Mixed Forests,tillage,Inversion,0,10,,"mixed, frigid Dystric Eutrudept",cropland,,,2015,bulk soil,,222,27,,,2866.398798,1651.398798,1215,442,,,,34,,,,,43.2,40.5,16.3
1276,63,,46.73,-71.52,,40,4.33,1127.82,snow,Temperate Broadleaf & Mixed Forests,Residues,Retained,0,10,,"mixed, frigid Dystric Eutrudept",cropland,,,2015,bulk soil,,267,31,,,3400.050472,2005.050472,1395,571,,,,38,,,,,43.2,40.5,16.3
1277,63,,46.73,-71.52,,40,4.33,1127.82,snow,Temperate Broadleaf & Mixed Forests,Residues,Harvested,0,10,,"mixed, frigid Dystric Eutrudept",cropland,,,2015,bulk soil,,233,29,,,3029.724635,1724.724635,1305,500,,,,35,,,,,43.2,40.5,16.3
1278,63,,46.73,-71.52,,40,4.33,1127.82,snow,Temperate Broadleaf & Mixed Forests,Fertilizer,Poultry,0,10,,"mixed, frigid Dystric Eutrudept",cropland,,,2015,bulk soil,,262,32,,,3387.21339,1947.21339,1440,567,,,,39,,,,,43.2,40.5,16.3
1279,63,,46.73,-71.52,,40,4.33,1127.82,snow,Temperate Broadleaf & Mixed Forests,Fertilizer,Liquid dairy,0,10,,"mixed, frigid Dystric Eutrudept",cropland,,,2015,bulk soil,,257,31,,,3310.050472,1915.050472,1395,596,,,,38,,,,,43.2,40.5,16.3
1280,63,,46.73,-71.52,,40,4.33,1127.82,snow,Temperate Broadleaf & Mixed Forests,Fertilizer,Liquid swine,0,10,,"mixed, frigid Dystric Eutrudept",cropland,,,2015,bulk soil,,249,30,,,3205.887553,1855.887553,1350,547,,,,35,,,,,43.2,40.5,16.3
1281,63,,46.73,-71.52,,40,4.33,1127.82,snow,Temperate Broadleaf & Mixed Forests,Fertilizer,NPK,0,10,,"mixed, frigid Dystric Eutrudept",cropland,,,2015,bulk soil,,249,29,,,3173.724635,1868.724635,1305,495,,,,36,,,,,43.2,40.5,16.3
1282,63,,46.73,-71.52,,40,4.33,1127.82,snow,Temperate Broadleaf & Mixed Forests,Fertilizer,PK,0,10,,"mixed, frigid Dystric Eutrudept",cropland,,,2015,bulk soil,,231,28,,,2979.561716,1719.561716,1260,474,,,,35,,,,,43.2,40.5,16.3
1283,62,,43.3,-89.39,,307,7.84,847.62,snow,Temperate Broadleaf & Mixed Forests,cover crop,NoCC,0,2,,,cropland,,,,bulk soil,,1330,83,442,,14639.52223,10904.52223,3735,,,,,21.7,21.7,1.9,7.68,,22.53,54.71,22.76
1284,62,,43.3,-89.39,,307,7.84,847.62,snow,Temperate Broadleaf & Mixed Forests,cover crop,RyeCC,0,2,,,cropland,,,,bulk soil,,1427,88,502,,15673.33682,11713.33682,3960,,,,,21.7,21.7,1.9,7,,,,
1285,62,,43.3,-89.39,,307,7.84,847.62,snow,Temperate Broadleaf & Mixed Forests,cover crop,RyeHarv,0,2,,,cropland,,,,bulk soil,,1467,92,468,,16161.9885,12021.9885,4140,,,,,21.7,21.7,1.9,7,,,,
1286,62,,43.3,-89.39,,307,7.84,847.62,snow,Temperate Broadleaf & Mixed Forests,cover crop,NoCC,14,16,,,cropland,,,,bulk soil,,1383,98,428,,15598.96601,11188.96601,4410,,,,,17.8,17.8,1.5,7,,,,
1287,62,,43.3,-89.39,,307,7.84,847.62,snow,Temperate Broadleaf & Mixed Forests,cover crop,RyeCC,14,16,,,cropland,,,,bulk soil,,1339,104,417,,15395.94352,10715.94352,4680,,,,,17.8,17.8,1.5,7,,,,
1288,62,,43.3,-89.39,,307,7.84,847.62,snow,Temperate Broadleaf & Mixed Forests,cover crop,RyeHarv,14,16,,,cropland,,,,bulk soil,,1356,89,421,,15066.49974,11061.49974,4005,,,,,17.8,17.8,1.5,7,,,,
1289,62,,43.3,-89.39,,307,7.84,847.62,snow,Temperate Broadleaf & Mixed Forests,cover crop,NoCC,26,28,,,cropland,,,,bulk soil,,903,84,258,,10828.68515,7048.685149,3780,,,,,8.8,8.8,1,7,,,,
1290,62,,43.3,-89.39,,307,7.84,847.62,snow,Temperate Broadleaf & Mixed Forests,cover crop,RyeCC,26,28,,,cropland,,,,bulk soil,,928,77,274,,10828.54472,7363.54472,3465,,,,,8.8,8.8,1,7,,,,
1291,62,,43.3,-89.39,,307,7.84,847.62,snow,Temperate Broadleaf & Mixed Forests,cover crop,RyeHarv,26,28,,,cropland,,,,bulk soil,,860,77,249,,10216.54472,6751.54472,3465,,,,,8.8,8.8,1,7,,,,
1292,62,,43.3,-89.39,,307,7.84,847.62,snow,Temperate Broadleaf & Mixed Forests,cover crop,NoCC,36,38,,,cropland,,,,bulk soil,,694,59,206,,8143.612188,5488.612188,2655,,,,,6.5,6.5,0.8,7,,,,
1293,62,,43.3,-89.39,,307,7.84,847.62,snow,Temperate Broadleaf & Mixed Forests,cover crop,RyeCC,36,38,,,cropland,,,,bulk soil,,786,55,246,,8842.960514,6367.960514,2475,,,,,6.5,6.5,0.8,7,,,,
1294,62,,43.3,-89.39,,307,7.84,847.62,snow,Temperate Broadleaf & Mixed Forests,cover crop,RyeHarv,36,38,,,cropland,,,,bulk soil,,724,66,213,,8638.752617,5668.752617,2970,,,,,6.5,6.5,0.8,7,,,,
1295,61,,33.483,102.017,"lat-lon of Maqu County, China",,1.11,738.8,snow,Montane Grasslands & Shrublands,,,0,20,,Borolls,grassland,,meadow,,bulk soil,,4867.1,202.3,3224.9,154.7,50310.4584,41206.9584,9103.5,,,,,119,,,,,,,
1296,61,,33.483,102.017,,,1.11,738.8,snow,Montane Grasslands & Shrublands,,,20,40,,Borolls,grassland,,meadow,,bulk soil,,2380,102,1985.6,122.4,24700.61768,20110.61768,4590,,,,,68,,,,,,,
1297,61,,33.483,102.017,,,1.11,738.8,snow,Montane Grasslands & Shrublands,,,40,60,,Borolls,grassland,,meadow,,bulk soil,,1440,55,1440,85,14728.96051,12253.96051,2475,,,,,50,,,,,,,
1298,61,,33.483,102.017,,,1.11,738.8,snow,Montane Grasslands & Shrublands,,,0,20,,,wetland,,,,bulk soil,,4315.2,279,2343.6,148.8,47810.25425,35255.25425,12555,,,,,186,,,,,,,
1299,61,,33.483,102.017,,,1.11,738.8,snow,Montane Grasslands & Shrublands,,,20,40,,,wetland,,,,bulk soil,,3412.2,479.4,1804.8,169.2,46128.7031,24555.7031,21573,,,,,282,,,,,,,
1300,61,,33.483,102.017,,,1.11,738.8,snow,Montane Grasslands & Shrublands,,,40,60,,,wetland,,,,bulk soil,,3559.5,339,2576.4,237.3,42938.72935,27683.72935,15255,,,,,339,,,,,,,
1301,61,,33.667,101.867,,,2.76,776.01,snow,Montane Grasslands & Shrublands,,,0,20,,Borolls,grassland,,meadow,,bulk soil,,3547.8,138.7,2211.9,146,36391.19679,30149.69679,6241.5,,,,,73,,,,,,,
1302,61,,33.667,101.867,,,2.76,776.01,snow,Montane Grasslands & Shrublands,,,20,40,,Borolls,grassland,,meadow,,bulk soil,,1084.8,48,871.2,60,11307.02009,9147.020085,2160,,,,,24,,,,,,,
1303,61,,33.667,101.867,,,2.76,776.01,snow,Montane Grasslands & Shrublands,,,40,60,,Borolls,grassland,,meadow,,bulk soil,,666.4,34,554.2,44.2,7091.139227,5561.139227,1530,,,,,17,,,,,,,
1304,61,,33.667,101.867,,,2.76,776.01,snow,Montane Grasslands & Shrublands,,,0,20,,,wetland,,,,bulk soil,,6489,339.9,4109.7,247.2,69333.17598,54037.67598,15295.5,,,,,309,,,,,,,
1305,61,,33.667,101.867,,,2.76,776.01,snow,Montane Grasslands & Shrublands,,,20,40,,,wetland,,,,bulk soil,,2898.5,224.4,2169.2,205.7,33303.8589,23205.8589,10098,,,,,187,,,,,,,
1306,61,,33.667,101.867,,,2.76,776.01,snow,Montane Grasslands & Shrublands,,,40,60,,,wetland,,,,bulk soil,,2740.6,289.5,2296.7,212.3,33976.56489,20949.06489,13027.5,,,,,193,,,,,,,
1307,60,,43.5,124.8,,205,5.62,637.32,snow,Temperate Broadleaf & Mixed Forests,fertilizer,control,0,20,,Typic Hapludoll,,,,,bulk soil,,512.568306,45.57377049,341.5300546,,6078.900217,4028.080545,2050.819672,,,36.2,,18.2,,1.42,7.73,,31,30,39
