"SNDB_record_number","SNDB_study_number","notes","Latitude","Longitude","lat_lon_notes","elevation_m","MAT","MAP","ClimateTypes","biome_name","treatment","treatment_level","lyrtop_cm","lyrbot_cm","horizon","soil_type","ecosystem","wetland_type","plant_species","year_sampled","fraction_scheme","aggregate_size","gluN","murA","galN","manN","microbial_necromass_C","fungal_necromass_C","bacterial_necromass_C","bacterial_biomass_C","fungal_biomass_C","microbial_biomass_C","microbial_biomass_N","soc","soil_C","soil_N","pH","pH_method","clay","silt","sand"
"308","24",NA,30.184,121.356,NA,NA,16.57,1283.86,"temperate","Temperate Broadleaf & Mixed Forests",NA,NA,"23","38","Bwg1","Stagnic gleyic Cambisol (calcaric, siltic)","wetland","paddy",NA,NA,"bulk soil",NA,27.4,13.8,22.2,NA,690.448274489512,69.4482744895116,621,NA,NA,NA,NA,"5.1",NA,"0.4","7.3","KCl",NA,NA,NA
"309","24",NA,30.184,121.356,NA,NA,16.57,1283.86,"temperate","Temperate Broadleaf & Mixed Forests",NA,NA,"38","50","Bwg2","Stagnic gleyic Cambisol (calcaric, siltic)","wetland","paddy",NA,NA,"bulk soil",NA,28.4,8.2,18.8,NA,519.335931218405,150.335931218405,369,NA,NA,NA,NA,"5.2",NA,"0.3","7.3","KCl",NA,NA,NA
"310","24",NA,30.184,121.356,NA,NA,16.57,1283.86,"temperate","Temperate Broadleaf & Mixed Forests",NA,NA,"50","70","Bwg3","Stagnic gleyic Cambisol (calcaric, siltic)","wetland","paddy",NA,NA,"bulk soil",NA,37.1,8.3,30,NA,600.852223062532,227.352223062532,373.5,NA,NA,NA,NA,"5.1",NA,"0.4","7.3","KCl",NA,NA,NA
"311","24",NA,30.184,121.356,NA,NA,16.57,1283.86,"temperate","Temperate Broadleaf & Mixed Forests",NA,NA,"70","100","Blg","Stagnic gleyic Cambisol (calcaric, siltic)","wetland","paddy",NA,NA,"bulk soil",NA,34,12.2,26.7,NA,698.387604983481,149.387604983481,549,NA,NA,NA,NA,"5.4",NA,"0.4","7.3","KCl",NA,NA,NA
"312","24",NA,30.164,121.35,NA,NA,16.57,1283.86,"temperate","Temperate Broadleaf & Mixed Forests",NA,NA,"0","9","Alp1","Gleyic Cambisol (eutric, siltic)","wetland","paddy",NA,NA,"bulk soil",NA,524.3,37.8,445.6,NA,5934.45831707997,4233.45831707997,1701,NA,NA,NA,NA,"17.6",NA,"2.1","5.1","KCl",NA,NA,NA
"313","24",NA,30.164,121.35,NA,NA,16.57,1283.86,"temperate","Temperate Broadleaf & Mixed Forests",NA,NA,"9","15","Alp2","Gleyic Cambisol (eutric, siltic)","wetland","paddy",NA,NA,"bulk soil",NA,485.1,27.4,424.4,NA,5247.16396529077,4014.16396529077,1233,NA,NA,NA,NA,"15.3",NA,"1.8","5.1","KCl",NA,NA,NA
"314","24",NA,30.164,121.35,NA,NA,16.57,1283.86,"temperate","Temperate Broadleaf & Mixed Forests",NA,NA,"15","21","Ardp","Gleyic Cambisol (eutric, siltic)","wetland","paddy",NA,NA,"bulk soil",NA,154.3,13.2,199.4,NA,1813.25052342475,1219.25052342475,594,NA,NA,NA,NA,"6.6",NA,"0.9","5.1","KCl",NA,NA,NA
"315","24",NA,30.164,121.35,NA,NA,16.57,1283.86,"temperate","Temperate Broadleaf & Mixed Forests",NA,NA,"21","30","Bwg1","Gleyic Cambisol (eutric, siltic)","wetland","paddy",NA,NA,"bulk soil",NA,39,14,59.3,NA,801.280858177765,171.280858177765,630,NA,NA,NA,NA,"5.8",NA,"0.5","5.1","KCl",NA,NA,NA
"316","24",NA,30.164,121.35,NA,NA,16.57,1283.86,"temperate","Temperate Broadleaf & Mixed Forests",NA,NA,"30","50","Bwg2","Gleyic Cambisol (eutric, siltic)","wetland","paddy",NA,NA,"bulk soil",NA,27.4,11.4,35.1,NA,613.257270230466,100.257270230466,513,NA,NA,NA,NA,"4.7",NA,"0.4","5.1","KCl",NA,NA,NA
"317","24",NA,30.164,121.35,NA,NA,16.57,1283.86,"temperate","Temperate Broadleaf & Mixed Forests",NA,NA,"50","75","Bwlg1","Gleyic Cambisol (eutric, siltic)","wetland","paddy",NA,NA,"bulk soil",NA,27.2,10.6,31.6,NA,585.726935477451,108.726935477451,477,NA,NA,NA,NA,"4.7",NA,"0.4","5.1","KCl",NA,NA,NA
"318","24",NA,30.164,121.35,NA,NA,16.57,1283.86,"temperate","Temperate Broadleaf & Mixed Forests",NA,NA,"75","100","Bwlg2","Gleyic Cambisol (eutric, siltic)","wetland","paddy",NA,NA,"bulk soil",NA,31.1,10.7,35.5,NA,624.043227321578,142.543227321578,481.5,NA,NA,NA,NA,"5.2",NA,"0.4","5.1","KCl",NA,NA,NA
"319","24",NA,30.107,121.505,NA,NA,NA,NA,"temperate","Temperate Broadleaf & Mixed Forests",NA,NA,"0","18","Alp","Gleyic Cambisol (eutric, siltic)","wetland","paddy",NA,NA,"bulk soil",NA,512.5,49.4,474.4,NA,6201.34817099869,3978.34817099869,2223,NA,NA,NA,NA,"22.6",NA,"2.5","5.5","KCl",NA,NA,NA
"320","24",NA,30.107,121.505,NA,NA,NA,NA,"temperate","Temperate Broadleaf & Mixed Forests",NA,NA,"18","24","Ardp","Gleyic Cambisol (eutric, siltic)","wetland","paddy",NA,NA,"bulk soil",NA,474.5,21.8,427.5,NA,4971.65162201966,3990.65162201966,981,NA,NA,NA,NA,"14.9",NA,"1.6","5.5","KCl",NA,NA,NA
"321","24",NA,30.107,121.505,NA,NA,NA,NA,"temperate","Temperate Broadleaf & Mixed Forests",NA,NA,"24","30","Bwdl","Gleyic Cambisol (eutric, siltic)","wetland","paddy",NA,NA,"bulk soil",NA,106.7,3.3,138.2,NA,1066.43763085619,917.937630856188,148.5,NA,NA,NA,NA,"7.1",NA,"0.7","5.5","KCl",NA,NA,NA
"322","24",NA,30.107,121.505,NA,NA,NA,NA,"temperate","Temperate Broadleaf & Mixed Forests",NA,NA,"30","50","Bwl","Gleyic Cambisol (eutric, siltic)","wetland","paddy",NA,NA,"bulk soil",NA,44.2,11.3,52.2,NA,761.240978386339,252.740978386339,508.5,NA,NA,NA,NA,"5.2",NA,"0.5","5.5","KCl",NA,NA,NA
"323","24",NA,30.107,121.505,NA,NA,NA,NA,"temperate","Temperate Broadleaf & Mixed Forests",NA,NA,"50","70","Bwlg1","Gleyic Cambisol (eutric, siltic)","wetland","paddy",NA,NA,"bulk soil",NA,34.6,17.1,41.4,NA,861.385905345699,91.8859053456991,769.5,NA,NA,NA,NA,"4.9",NA,"0.5","5.5","KCl",NA,NA,NA
"324","24",NA,30.107,121.505,NA,NA,NA,NA,"temperate","Temperate Broadleaf & Mixed Forests",NA,NA,"70","100","Bwlg2","Gleyic Cambisol (eutric, siltic)","wetland","paddy",NA,NA,"bulk soil",NA,29.8,42.1,41.5,NA,1622.25886637742,-272.241133622577,1894.5,NA,NA,NA,NA,"4.7",NA,"0.5","5.5","KCl",NA,NA,NA
"325","24",NA,30.173,121.153,NA,NA,16.57,1283.86,"temperate","Temperate Broadleaf & Mixed Forests",NA,NA,"0","10","Alp1","Endogleyic Stagnosol (albic, eutric, siltic, thaptomollic)","wetland","paddy",NA,NA,"bulk soil",NA,472.1,101.7,410.8,NA,7519.86880547705,2943.36880547705,4576.5,NA,NA,NA,NA,"23.2",NA,"2.3","6.8","KCl",NA,NA,NA
"326","24",NA,30.173,121.153,NA,NA,16.57,1283.86,"temperate","Temperate Broadleaf & Mixed Forests",NA,NA,"10","16","Alp2","Endogleyic Stagnosol (albic, eutric, siltic, thaptomollic)","wetland","paddy",NA,NA,"bulk soil",NA,467,22.6,400.4,NA,4929.88195677268,3912.88195677268,1017,NA,NA,NA,NA,"18",NA,"2","6.8","KCl",NA,NA,NA
"327","24",NA,30.173,121.153,NA,NA,16.57,1283.86,"temperate","Temperate Broadleaf & Mixed Forests",NA,NA,"16","22","Ardp","Endogleyic Stagnosol (albic, eutric, siltic, thaptomollic)","wetland","paddy",NA,NA,"bulk soil",NA,175.6,59,180.6,NA,3478.01218803487,823.012188034868,2655,NA,NA,NA,NA,"8.6",NA,"1.1","6.8","KCl",NA,NA,NA
"328","24",NA,30.173,121.153,NA,NA,16.57,1283.86,"temperate","Temperate Broadleaf & Mixed Forests",NA,NA,"22","45","Bg","Endogleyic Stagnosol (albic, eutric, siltic, thaptomollic)","wetland","paddy",NA,NA,"bulk soil",NA,75.7,3.5,74.6,NA,793.870214544441,636.370214544441,157.5,NA,NA,NA,NA,"4.1",NA,"0.6","6.8","KCl",NA,NA,NA
"329","24",NA,30.173,121.153,NA,NA,16.57,1283.86,"temperate","Temperate Broadleaf & Mixed Forests",NA,NA,"45","69","2Ahgb","Endogleyic Stagnosol (albic, eutric, siltic, thaptomollic)","wetland","paddy",NA,NA,"bulk soil",NA,37.9,5.5,36.1,NA,517.996051426979,270.496051426979,247.5,NA,NA,NA,NA,"5.3",NA,"0.7","6.8","KCl",NA,NA,NA
"330","24",NA,30.173,121.153,NA,NA,16.57,1283.86,"temperate","Temperate Broadleaf & Mixed Forests",NA,NA,"69","106","2Blg1","Endogleyic Stagnosol (albic, eutric, siltic, thaptomollic)","wetland","paddy",NA,NA,"bulk soil",NA,14.6,3.6,13.4,NA,247.186506388568,85.1865063885682,162,NA,NA,NA,NA,"3.3",NA,"0.5","6.8","KCl",NA,NA,NA
"331","24",NA,30.173,121.153,NA,NA,16.57,1283.86,"temperate","Temperate Broadleaf & Mixed Forests",NA,NA,"106","116","3Ahlgb","Endogleyic Stagnosol (albic, eutric, siltic, thaptomollic)","wetland","paddy",NA,NA,"bulk soil",NA,29,2.3,18.8,NA,334.974712414919,231.474712414919,103.5,NA,NA,NA,NA,"6",NA,"0.4","6.8","KCl",NA,NA,NA
"332","24",NA,30.173,121.153,NA,NA,16.57,1283.86,"temperate","Temperate Broadleaf & Mixed Forests",NA,NA,"116","130","3Blg","Endogleyic Stagnosol (albic, eutric, siltic, thaptomollic)","wetland","paddy",NA,NA,"bulk soil",NA,17.8,NA,15.3,NA,NA,NA,NA,NA,NA,NA,NA,"2.1",NA,"0.3","6.8","KCl",NA,NA,NA
"333","24",NA,30.163,121.116,NA,NA,16.57,1283.86,"temperate","Temperate Broadleaf & Mixed Forests",NA,NA,"0","10","Alp","Endogleyic Stagnosol (albic, ruptic, eutric, siltic)","wetland","paddy",NA,NA,"bulk soil",NA,368.7,86,304.5,NA,6084.31098594913,2214.31098594913,3870,NA,NA,NA,NA,"14",NA,"1.6","5.5","KCl",NA,NA,NA
"334","24",NA,30.163,121.116,NA,NA,16.57,1283.86,"temperate","Temperate Broadleaf & Mixed Forests",NA,NA,"10","16","Al(d)p1","Endogleyic Stagnosol (albic, ruptic, eutric, siltic)","wetland","paddy",NA,NA,"bulk soil",NA,508.7,19.6,375.4,NA,5208.69320144887,4326.69320144887,882,NA,NA,NA,NA,"11",NA,"1.3","5.5","KCl",NA,NA,NA
"335","24",NA,30.163,121.116,NA,NA,16.57,1283.86,"temperate","Temperate Broadleaf & Mixed Forests",NA,NA,"16","21","Aldp2","Endogleyic Stagnosol (albic, ruptic, eutric, siltic)","wetland","paddy",NA,NA,"bulk soil",NA,157.1,7.9,155.3,NA,1667.98705568602,1312.48705568602,355.5,NA,NA,NA,NA,"6.1",NA,"0.7","5.5","KCl",NA,NA,NA
"336","24",NA,30.163,121.116,NA,NA,16.57,1283.86,"temperate","Temperate Broadleaf & Mixed Forests",NA,NA,"21","40","2Ahgb","Endogleyic Stagnosol (albic, ruptic, eutric, siltic)","wetland","paddy",NA,NA,"bulk soil",NA,36,5.5,31.6,NA,500.896051426979,253.396051426979,247.5,NA,NA,NA,NA,"4.6",NA,"0.6","5.5","KCl",NA,NA,NA
"337","24",NA,30.163,121.116,NA,NA,16.57,1283.86,"temperate","Temperate Broadleaf & Mixed Forests",NA,NA,"40","55","2Bg","Endogleyic Stagnosol (albic, ruptic, eutric, siltic)","wetland","paddy",NA,NA,"bulk soil",NA,18.9,4.6,16.4,NA,318.049424829837,111.049424829837,207,NA,NA,NA,NA,"2.8",NA,"0.5","5.5","KCl",NA,NA,NA
"338","24",NA,30.163,121.116,NA,NA,16.57,1283.86,"temperate","Temperate Broadleaf & Mixed Forests",NA,NA,"55","80","2Bl1","Endogleyic Stagnosol (albic, ruptic, eutric, siltic)","wetland","paddy",NA,NA,"bulk soil",NA,30.9,5.7,28.9,NA,461.428635115233,204.928635115233,256.5,NA,NA,NA,NA,"3.9",NA,"0.6","5.5","KCl",NA,NA,NA
"339","24",NA,30.163,121.116,NA,NA,16.57,1283.86,"temperate","Temperate Broadleaf & Mixed Forests",NA,NA,"80","93","3Ahlb","Endogleyic Stagnosol (albic, ruptic, eutric, siltic)","wetland","paddy",NA,NA,"bulk soil",NA,41.3,15.7,32.2,NA,876.657819527923,170.157819527923,706.5,NA,NA,NA,NA,"15.4",NA,"1.4","5.5","KCl",NA,NA,NA
"340","24",NA,30.163,121.116,NA,NA,16.57,1283.86,"temperate","Temperate Broadleaf & Mixed Forests",NA,NA,"93","100","3Bl","Endogleyic Stagnosol (albic, ruptic, eutric, siltic)","wetland","paddy",NA,NA,"bulk soil",NA,16.7,10.1,21.1,NA,475.145476256816,20.6454762568165,454.5,NA,NA,NA,NA,"3.5",NA,"0.5","5.5","KCl",NA,NA,NA
"341","24",NA,30.09,121.446,NA,NA,16.57,1283.86,"temperate","Temperate Broadleaf & Mixed Forests",NA,NA,"0","15","Alp","Endogleyic Stagnosol (albic, ruptic, eutric, siltic)","wetland","paddy",NA,NA,"bulk soil",NA,590,144.8,662.3,NA,9967.19059029574,3451.19059029574,6516,NA,NA,NA,NA,"30",NA,"3.6","5.1","KCl",NA,NA,NA
"342","24",NA,30.09,121.446,NA,NA,16.57,1283.86,"temperate","Temperate Broadleaf & Mixed Forests",NA,NA,"15","20","Ar(d)p","Endogleyic Stagnosol (albic, ruptic, eutric, siltic)","wetland","paddy",NA,NA,"bulk soil",NA,372.9,36.1,439.4,NA,4517.18135572981,2892.68135572981,1624.5,NA,NA,NA,NA,"20.5",NA,"2.1","5.1","KCl",NA,NA,NA
"343","24",NA,30.09,121.446,NA,NA,16.57,1283.86,"temperate","Temperate Broadleaf & Mixed Forests",NA,NA,"20","27","Bdg","Endogleyic Stagnosol (albic, ruptic, eutric, siltic)","wetland","paddy",NA,NA,"bulk soil",NA,51.5,32.9,76,NA,1521.66001671775,41.1600167177486,1480.5,NA,NA,NA,NA,"5.5",NA,"0.6","5.1","KCl",NA,NA,NA
"344","24",NA,30.09,121.446,NA,NA,16.57,1283.86,"temperate","Temperate Broadleaf & Mixed Forests",NA,NA,"27","35","2AhgB","Endogleyic Stagnosol (albic, ruptic, eutric, siltic)","wetland","paddy",NA,NA,"bulk soil",NA,21.9,26.5,24.7,NA,1049.41733869363,-143.082661306373,1192.5,NA,NA,NA,NA,"3.5",NA,"0.4","5.1","KCl",NA,NA,NA
"345","24",NA,30.09,121.446,NA,NA,16.57,1283.86,"temperate","Temperate Broadleaf & Mixed Forests",NA,NA,"35","50","2Bg1","Endogleyic Stagnosol (albic, ruptic, eutric, siltic)","wetland","paddy",NA,NA,"bulk soil",NA,23,2.7,18.9,NA,293.839879791426,172.339879791426,121.5,NA,NA,NA,NA,"2.6",NA,"0.4","5.1","KCl",NA,NA,NA
"346","24",NA,30.09,121.446,NA,NA,16.57,1283.86,"temperate","Temperate Broadleaf & Mixed Forests",NA,NA,"50","70","2Bg2","Endogleyic Stagnosol (albic, ruptic, eutric, siltic)","wetland","paddy",NA,NA,"bulk soil",NA,10.9,12.8,8.7,NA,509.785356048243,-66.2146439517574,576,NA,NA,NA,NA,"1.6",NA,"0.3","5.1","KCl",NA,NA,NA
"347","24",NA,30.09,121.446,NA,NA,16.57,1283.86,"temperate","Temperate Broadleaf & Mixed Forests",NA,NA,"70","100","2Blg","Endogleyic Stagnosol (albic, ruptic, eutric, siltic)","wetland","paddy",NA,NA,"bulk soil",NA,10.3,2.1,6.7,NA,160.242128726665,65.7421287266648,94.5,NA,NA,NA,NA,"1.4",NA,"0.3","5.1","KCl",NA,NA,NA
"348","24",NA,30.219,121.356,NA,NA,16.57,1283.86,"temperate","Temperate Broadleaf & Mixed Forests",NA,NA,"0","9","Ap","Endogleyic, hyposalic, endofluvic Cambisol (calcaric, siltic)","cropland",NA,NA,NA,"bulk soil",NA,270.6,12.7,233,NA,2843.86906420412,2272.36906420412,571.5,NA,NA,NA,NA,"10.6",NA,"1.1","7.1","KCl",NA,NA,NA
"349","24",NA,30.219,121.356,NA,NA,16.57,1283.86,"temperate","Temperate Broadleaf & Mixed Forests",NA,NA,"9","17","ABw","Endogleyic, hyposalic, endofluvic Cambisol (calcaric, siltic)","cropland",NA,NA,NA,"bulk soil",NA,164.8,14.7,155.6,NA,1955.99490108665,1294.49490108665,661.5,NA,NA,NA,NA,"8.2",NA,"0.8","7.1","KCl",NA,NA,NA
"350","24",NA,30.219,121.356,NA,NA,16.57,1283.86,"temperate","Temperate Broadleaf & Mixed Forests",NA,NA,"17","24","Bw","Endogleyic, hyposalic, endofluvic Cambisol (calcaric, siltic)","cropland",NA,NA,NA,"bulk soil",NA,62.5,19.3,64.6,NA,1183.24432591649,314.744325916491,868.5,NA,NA,NA,NA,"6.4",NA,"0.6","7.1","KCl",NA,NA,NA
"351","24",NA,30.219,121.356,NA,NA,16.57,1283.86,"temperate","Temperate Broadleaf & Mixed Forests",NA,NA,"24","45","BCg","Endogleyic, hyposalic, endofluvic Cambisol (calcaric, siltic)","cropland",NA,NA,NA,"bulk soil",NA,61.7,11.4,58.9,NA,921.957270230466,408.957270230466,513,NA,NA,NA,NA,"5.6",NA,"0.5","7.1","KCl",NA,NA,NA
"352","24",NA,30.219,121.356,NA,NA,16.57,1283.86,"temperate","Temperate Broadleaf & Mixed Forests",NA,NA,"45","70","CBg","Endogleyic, hyposalic, endofluvic Cambisol (calcaric, siltic)","cropland",NA,NA,NA,"bulk soil",NA,84.8,24.2,56.1,NA,1541.54262627871,452.542626278709,1089,NA,NA,NA,NA,"4.8",NA,"0.5","7.1","KCl",NA,NA,NA
"353","24",NA,30.219,121.356,NA,NA,16.57,1283.86,"temperate","Temperate Broadleaf & Mixed Forests",NA,NA,"70","100","CBlg","Endogleyic, hyposalic, endofluvic Cambisol (calcaric, siltic)","cropland",NA,NA,NA,"bulk soil",NA,37.8,4.6,34.2,NA,488.149424829837,281.149424829837,207,NA,NA,NA,NA,"4.7",NA,"0.4","7.1","KCl",NA,NA,NA
"354","24",NA,30.198,121.353,NA,NA,16.57,1283.86,"temperate","Temperate Broadleaf & Mixed Forests",NA,NA,"0","14","Ap1","Endogleyic Cambisol (calcaric, siltic)","cropland",NA,NA,NA,"bulk soil",NA,186.9,22.1,174.9,NA,2392.90049755204,1398.40049755204,994.5,NA,NA,NA,NA,"10.8",NA,"1","7.5","KCl",NA,NA,NA
"355","24",NA,30.198,121.353,NA,NA,16.57,1283.86,"temperate","Temperate Broadleaf & Mixed Forests",NA,NA,"14","25","Ap2","Endogleyic Cambisol (calcaric, siltic)","cropland",NA,NA,NA,"bulk soil",NA,143.6,16,156.3,NA,1807.0066950603,1087.0066950603,720,NA,NA,NA,NA,"8.1",NA,"0.8","7.5","KCl",NA,NA,NA
"356","24",NA,30.198,121.353,NA,NA,16.57,1283.86,"temperate","Temperate Broadleaf & Mixed Forests",NA,NA,"25","30","Bw","Endogleyic Cambisol (calcaric, siltic)","cropland",NA,NA,NA,"bulk soil",NA,106,18.5,107.7,NA,1549.01399116348,716.513991163476,832.5,NA,NA,NA,NA,"7",NA,"0.7","7.5","KCl",NA,NA,NA
"357","24",NA,30.198,121.353,NA,NA,16.57,1283.86,"temperate","Temperate Broadleaf & Mixed Forests",NA,NA,"30","38","BCwg1","Endogleyic Cambisol (calcaric, siltic)","cropland",NA,NA,NA,"bulk soil",NA,60.7,12,68.9,NA,932.255021295227,392.255021295227,540,NA,NA,NA,NA,"6.2",NA,"0.5","7.5","KCl",NA,NA,NA
"358","24",NA,30.198,121.353,NA,NA,16.57,1283.86,"temperate","Temperate Broadleaf & Mixed Forests",NA,NA,"38","70","BCwg2","Endogleyic Cambisol (calcaric, siltic)","cropland",NA,NA,NA,"bulk soil",NA,63.1,12.5,76.5,NA,969.936480515862,407.436480515862,562.5,NA,NA,NA,NA,"5.5",NA,"0.5","7.5","KCl",NA,NA,NA
"359","24",NA,30.198,121.353,NA,NA,16.57,1283.86,"temperate","Temperate Broadleaf & Mixed Forests",NA,NA,"70","100","BCwlg","Endogleyic Cambisol (calcaric, siltic)","cropland",NA,NA,NA,"bulk soil",NA,65.1,11.9,76.7,NA,968.638729451101,433.138729451101,535.5,NA,NA,NA,NA,"5.3",NA,"0.5","7.5","KCl",NA,NA,NA
"360","24",NA,30.116,121.511,NA,NA,NA,NA,"temperate","Temperate Broadleaf & Mixed Forests",NA,NA,"0","11","Ah","Haplic Cambisol (eutric, siltic)","cropland",NA,NA,NA,"bulk soil",NA,278.6,22.8,212.8,NA,3240.71454046093,2214.71454046093,1026,NA,NA,NA,NA,"10.5",NA,"1.2","6.7","KCl",NA,NA,NA
"361","24",NA,30.116,121.511,NA,NA,NA,NA,"temperate","Temperate Broadleaf & Mixed Forests",NA,NA,"11","22","Bw1","Haplic Cambisol (eutric, siltic)","cropland",NA,NA,NA,"bulk soil",NA,159.9,11.3,149.8,NA,1802.54097838634,1294.04097838634,508.5,NA,NA,NA,NA,"6.6",NA,"0.7","6.7","KCl",NA,NA,NA
"362","24",NA,30.116,121.511,NA,NA,NA,NA,"temperate","Temperate Broadleaf & Mixed Forests",NA,NA,"22","32","Bw2","Haplic Cambisol (eutric, siltic)","cropland",NA,NA,NA,"bulk soil",NA,122.3,5.2,118.5,NA,1267.9471758946,1033.9471758946,234,NA,NA,NA,NA,"6.2",NA,"0.6","6.7","KCl",NA,NA,NA
"363","24",NA,30.116,121.511,NA,NA,NA,NA,"temperate","Temperate Broadleaf & Mixed Forests",NA,NA,"32","50","Bwg1","Haplic Cambisol (eutric, siltic)","cropland",NA,NA,NA,"bulk soil",NA,65.5,4.6,62.9,NA,737.449424829837,530.449424829837,207,NA,NA,NA,NA,"5.3",NA,"0.5","6.7","KCl",NA,NA,NA
"364","24",NA,30.116,121.511,NA,NA,NA,NA,"temperate","Temperate Broadleaf & Mixed Forests",NA,NA,"50","70","Bwg2","Haplic Cambisol (eutric, siltic)","cropland",NA,NA,NA,"bulk soil",NA,39.2,5.2,38.3,NA,520.047175894599,286.047175894599,234,NA,NA,NA,NA,"4.6",NA,"0.4","6.7","KCl",NA,NA,NA
"365","24",NA,30.116,121.511,NA,NA,NA,NA,"temperate","Temperate Broadleaf & Mixed Forests",NA,NA,"70","100","Bwlg","Haplic Cambisol (eutric, siltic)","cropland",NA,NA,NA,"bulk soil",NA,35.8,4.7,28,NA,473.365716673964,261.865716673964,211.5,NA,NA,NA,NA,"4.4",NA,"0.4","6.7","KCl",NA,NA,NA
"366","24",NA,30.183,121.145,NA,NA,16.57,1283.86,"temperate","Temperate Broadleaf & Mixed Forests",NA,NA,"0","12","Ap1","Haplic Cambisol (eutric, siltic)","cropland",NA,NA,NA,"bulk soil",NA,401.5,41,318,NA,4932.17965609203,3087.17965609203,1845,NA,NA,NA,NA,"11",NA,"1.4","6","KCl",NA,NA,NA
"367","24",NA,30.183,121.145,NA,NA,16.57,1283.86,"temperate","Temperate Broadleaf & Mixed Forests",NA,NA,"12","17","Ap2","Haplic Cambisol (eutric, siltic)","cropland",NA,NA,NA,"bulk soil",NA,227.7,17,188,NA,2596.06961350157,1831.06961350157,765,NA,NA,NA,NA,"7.1",NA,"0.9","6","KCl",NA,NA,NA
"368","24",NA,30.183,121.145,NA,NA,16.57,1283.86,"temperate","Temperate Broadleaf & Mixed Forests",NA,NA,"17","23","Bw1","Haplic Cambisol (eutric, siltic)","cropland",NA,NA,NA,"bulk soil",NA,112.4,6.1,84.8,NA,1207.79380249174,933.293802491741,274.5,NA,NA,NA,NA,"5.3",NA,"0.5","6","KCl",NA,NA,NA
"369","24",NA,30.183,121.145,NA,NA,16.57,1283.86,"temperate","Temperate Broadleaf & Mixed Forests",NA,NA,"23","45","Bw2","Haplic Cambisol (eutric, siltic)","cropland",NA,NA,NA,"bulk soil",NA,73,5.4,64.9,NA,830.679759582852,587.679759582852,243,NA,NA,NA,NA,"5.3",NA,"0.4","6","KCl",NA,NA,NA
"370","24",NA,30.183,121.145,NA,NA,16.57,1283.86,"temperate","Temperate Broadleaf & Mixed Forests",NA,NA,"45","70","Bwl1","Haplic Cambisol (eutric, siltic)","cropland",NA,NA,NA,"bulk soil",NA,44.6,3.9,45.9,NA,526.835381920949,351.335381920949,175.5,NA,NA,NA,NA,"5.2",NA,"0.4","6","KCl",NA,NA,NA
"371","24",NA,30.183,121.145,NA,NA,16.57,1283.86,"temperate","Temperate Broadleaf & Mixed Forests",NA,NA,"70","100","Bwl2","Haplic Cambisol (eutric, siltic)","cropland",NA,NA,NA,"bulk soil",NA,25.5,2.4,18.8,NA,306.691004259045,198.691004259046,108,NA,NA,NA,NA,"4.8",NA,"0.4","6","KCl",NA,NA,NA
"372","25",NA,51.31,9.34,NA,"500",8.27,715.06,"temperate","Temperate Broadleaf & Mixed Forests",NA,NA,NA,NA,"litter","Dystric Cambisol","forest",NA,NA,NA,"bulk soil",NA,3431,34,NA,NA,31972.5392270031,30442.5392270031,1530,NA,NA,NA,NA,NA,"474.8","11.6",NA,NA,NA,NA,NA
"373","25",NA,51.31,9.34,NA,"500",8.27,715.06,"temperate","Temperate Broadleaf & Mixed Forests",NA,NA,NA,NA,"O horizon","Dystric Cambisol","forest",NA,NA,NA,"bulk soil",NA,17073,1163,NA,NA,191062.474147196,138727.474147196,52335,NA,NA,NA,NA,NA,"417.7","16",NA,NA,NA,NA,NA
"374","25",NA,51.31,9.34,NA,"500",8.27,715.06,"temperate","Temperate Broadleaf & Mixed Forests",NA,NA,NA,NA,"O horizon","Dystric Cambisol","forest",NA,NA,NA,"bulk soil",NA,8696,114,NA,NA,81930.5727023046,76800.5727023046,5130,NA,NA,NA,NA,NA,"357.1","13.8",NA,NA,NA,NA,NA
"375","25",NA,51.31,9.34,NA,"500",8.27,715.06,"temperate","Temperate Broadleaf & Mixed Forests",NA,NA,"0","10",NA,"Dystric Cambisol","forest",NA,NA,NA,"bulk soil",NA,1567,144,NA,NA,18734.4602555427,12254.4602555427,6480,NA,NA,NA,NA,NA,"37.9","1.9",NA,NA,NA,NA,NA
"376","25",NA,51.31,9.34,NA,"500",8.27,715.06,"temperate","Temperate Broadleaf & Mixed Forests",NA,NA,"44124",NA,NA,"Dystric Cambisol","forest",NA,NA,NA,"bulk soil",NA,377,13,NA,NA,3811.1179397365,3226.1179397365,585,NA,NA,NA,NA,NA,"13.8","0.8",NA,NA,NA,NA,NA
"377","26",NA,43.3,124.48,NA,"65",7.05,614.81,"snow","Temperate Broadleaf & Mixed Forests",NA,NA,"0","20",NA,"Typic Hapludolls","cropland",NA,NA,NA,"bulk soil",NA,710,45,251,NA,7837.3313298571,5812.3313298571,2025,NA,NA,NA,NA,NA,"17.4","1.65","6.3",NA,"27.00","50","23"
"378","27",NA,41.51,123.4,NA,"41",8.39,695.67,"snow","Temperate Broadleaf & Mixed Forests","stover","control","0","20",NA,"Alfisol","cropland",NA,NA,"2017","bulk soil",NA,564.77,18.3,252.31,NA,5671.51140747522,4848.01140747522,823.5,NA,NA,"96.35",NA,"12.82",NA,"1.4","7.21","water 1:2.5",NA,NA,NA
